episode,avg_timestamp_last_200_episodes,exploration_rate
222,19.6,0.5
223,19.59,0.5
224,19.705,0.5
225,19.76,0.5
226,19.765,0.5
227,19.76,0.5
228,19.77,0.5
229,19.845,0.5
230,19.84,0.5
231,19.79,0.5
232,19.72,0.5
233,19.795,0.5
234,19.915,0.5
235,19.92,0.5
236,19.98,0.5
237,20.045,0.5
238,20.16,0.5
239,20.155,0.5
240,20.15,0.5
241,20.145,0.5
242,20.155,0.5
243,20.145,0.5
244,20.27,0.5
245,20.2,0.5
246,20.205,0.5
247,20.065,0.5
248,20.05,0.5
249,20.045,0.5
250,20.055,0.5
251,20.125,0.5
252,20.11,0.5
253,19.94,0.5
254,19.94,0.5
255,19.875,0.5
256,19.89,0.5
257,19.88,0.5
258,19.88,0.5
259,19.755,0.5
260,19.68,0.5
261,19.68,0.5
262,19.68,0.5
263,19.755,0.5
264,19.84,0.5
265,19.895,0.5
266,19.97,0.5
267,19.85,0.5
268,19.85,0.5
269,19.835,0.5
270,19.77,0.5
271,19.815,0.5
272,19.955,0.5
273,19.955,0.5
274,19.89,0.5
275,19.82,0.5
276,19.815,0.5
277,19.875,0.5
278,19.86,0.5
279,19.855,0.5
280,19.92,0.5
281,19.92,0.5
282,19.915,0.5
283,19.865,0.5
284,19.87,0.5
285,19.87,0.5
286,19.86,0.5
287,19.79,0.5
288,19.785,0.5
289,19.79,0.5
290,19.73,0.5
291,19.675,0.5
292,19.68,0.5
293,19.595,0.5
294,19.675,0.5
295,19.56,0.5
296,19.64,0.5
297,19.595,0.5
298,19.605,0.5
299,19.525,0.5
300,19.52,0.5
301,19.51,0.5
302,19.375,0.5
303,19.375,0.5
304,19.385,0.5
305,19.39,0.5
306,19.385,0.5
307,19.39,0.5
308,19.385,0.5
309,19.385,0.5
310,19.39,0.5
311,19.31,0.5
312,19.325,0.5
313,19.315,0.5
314,19.325,0.5
315,19.265,0.5
316,19.275,0.5
317,19.14,0.5
318,19.035,0.5
319,19.025,0.5
320,19.035,0.5
321,19.02,0.5
322,19.025,0.5
323,19.025,0.5
324,19.035,0.5
325,19.155,0.5
326,19.21,0.5
327,19.225,0.5
328,19.22,0.5
329,19.14,0.5
330,19.135,0.5
331,19.07,0.5
332,19.02,0.5
333,18.95,0.5
334,18.965,0.5
335,18.905,0.5
336,18.975,0.5
337,18.905,0.5
338,18.9,0.5
339,18.76,0.5
340,18.76,0.5
341,18.705,0.5
342,18.7,0.5
343,18.785,0.5
344,18.79,0.5
345,18.655,0.5
346,18.65,0.5
347,18.77,0.5
348,18.76,0.5
349,18.78,0.5
350,18.79,0.5
351,18.795,0.5
352,18.805,0.5
353,18.82,0.5
354,18.82,0.5
355,18.89,0.5
356,18.895,0.5
357,19.165,0.5
358,19.165,0.5
359,19.115,0.5
360,19.03,0.5
361,19.035,0.5
362,19.04,0.5
363,19.105,0.5
364,19.11,0.5
365,19.14,0.5
366,19.14,0.5
367,19.135,0.5
368,19.145,0.5
369,19.14,0.5
370,19.255,0.5
371,19.255,0.5
372,19.205,0.5
373,19.1,0.5
374,19.145,0.5
375,19.16,0.5
376,19.18,0.5
377,19.18,0.5
378,19.37,0.5
379,19.36,0.5
380,19.42,0.5
381,19.42,0.5
382,19.43,0.5
383,19.755,0.5
384,19.695,0.5
385,19.69,0.5
386,19.7,0.5
387,19.715,0.5
388,19.59,0.5
389,19.58,0.5
390,19.45,0.5
391,19.34,0.5
392,19.34,0.5
393,19.405,0.5
394,19.48,0.5
395,19.5,0.5
396,19.445,0.5
397,19.565,0.5
398,19.7,0.5
399,19.645,0.5
400,19.65,0.5
401,19.65,0.5
402,19.64,0.5
403,19.565,0.5
404,19.565,0.5
405,19.45,0.5
406,19.325,0.5
407,19.265,0.5
408,19.265,0.5
409,19.315,0.5
410,19.18,0.5
411,19.175,0.5
412,19.175,0.5
413,19.09,0.5
414,19.1,0.5
415,19.105,0.5
416,19.175,0.5
417,19.17,0.5
418,19.1,0.5
419,19.1,0.5
420,19.105,0.5
421,19.12,0.5
422,19.185,0.5
423,19.19,0.5
424,19.01,0.5
425,18.955,0.5
426,18.965,0.5
427,18.98,0.5
428,18.97,0.5
429,18.97,0.5
430,18.97,0.5
431,19.035,0.5
432,19.035,0.5
433,18.96,0.5
434,18.84,0.5
435,18.845,0.5
436,18.775,0.5
437,18.775,0.5
438,18.665,0.5
439,18.735,0.5
440,18.75,0.5
441,18.76,0.5
442,18.75,0.5
443,18.77,0.5
444,18.64,0.5
445,18.635,0.5
446,18.585,0.5
447,18.6,0.5
448,18.605,0.5
449,18.595,0.5
450,18.535,0.5
451,18.48,0.5
452,18.49,0.5
453,18.61,0.5
454,18.61,0.5
455,18.625,0.5
456,18.615,0.5
457,18.62,0.5
458,18.63,0.5
459,18.635,0.5
460,18.645,0.5
461,18.635,0.5
462,18.825,0.5
463,18.75,0.5
464,18.61,0.5
465,18.55,0.5
466,18.485,0.5
467,18.49,0.5
468,18.49,0.5
469,18.555,0.5
470,18.565,0.5
471,18.45,0.5
472,18.385,0.5
473,18.395,0.5
474,18.44,0.5
475,18.515,0.5
476,18.59,0.5
477,18.725,0.5
478,18.73,0.5
479,18.735,0.5
480,18.665,0.5
481,18.67,0.5
482,18.725,0.5
483,18.465,0.5
484,18.515,0.5
485,18.52,0.5
486,18.58,0.5
487,18.785,0.5
488,18.91,0.5
489,18.915,0.5
490,18.915,0.5
491,18.905,0.5
492,18.895,0.5
493,18.975,0.5
494,18.9,0.5
495,18.89,0.5
496,18.99,0.5
497,19.165,0.5
498,19.155,0.5
499,19.165,0.5
500,19.175,0.4
501,19.18,0.4
502,19.18,0.4
503,19.18,0.4
504,19.18,0.4
505,19.18,0.4
506,19.17,0.4
507,19.18,0.4
508,19.175,0.4
509,19.175,0.4
510,19.175,0.4
511,19.175,0.4
512,19.18,0.4
513,19.2,0.4
514,19.195,0.4
515,19.25,0.4
516,19.245,0.4
517,19.24,0.4
518,19.245,0.4
519,19.25,0.4
520,19.245,0.4
521,19.185,0.4
522,19.185,0.4
523,19.18,0.4
524,19.24,0.4
525,19.12,0.4
526,19.07,0.4
527,19.07,0.4
528,19.065,0.4
529,19.075,0.4
530,19.145,0.4
531,19.145,0.4
532,19.14,0.4
533,19.155,0.4
534,19.205,0.4
535,19.275,0.4
536,19.215,0.4
537,19.285,0.4
538,19.28,0.4
539,19.465,0.4
540,19.465,0.4
541,19.455,0.4
542,19.455,0.4
543,19.25,0.4
544,19.245,0.4
545,19.305,0.4
546,19.38,0.4
547,19.32,0.4
548,19.32,0.4
549,19.305,0.4
550,19.315,0.4
551,19.38,0.4
552,19.44,0.4
553,19.5,0.4
554,19.63,0.4
555,19.49,0.4
556,19.43,0.4
557,19.115,0.4
558,19.1,0.4
559,19.105,0.4
560,19.125,0.4
561,19.135,0.4
562,19.125,0.4
563,19.07,0.4
564,19.06,0.4
565,19.045,0.4
566,19.045,0.4
567,19.05,0.4
568,19.05,0.4
569,19.06,0.4
570,19.0,0.4
571,19.005,0.4
572,19.0,0.4
573,18.995,0.4
574,18.95,0.4
575,18.88,0.4
576,18.87,0.4
577,18.86,0.4
578,18.74,0.4
579,18.74,0.4
580,18.68,0.4
581,18.685,0.4
582,18.685,0.4
583,18.365,0.4
584,18.365,0.4
585,18.425,0.4
586,18.42,0.4
587,18.425,0.4
588,18.44,0.4
589,18.435,0.4
590,18.45,0.4
591,18.45,0.4
592,18.515,0.4
593,18.51,0.4
594,18.44,0.4
595,18.37,0.4
596,18.62,0.4
597,18.5,0.4
598,18.36,0.4
599,18.365,0.4
600,18.35,0.4
601,18.335,0.4
602,18.335,0.4
603,18.34,0.4
604,18.35,0.4
605,18.335,0.4
606,18.42,0.4
607,18.465,0.4
608,18.47,0.4
609,18.535,0.4
610,18.545,0.4
611,18.63,0.4
612,18.76,0.4
613,19.065,0.4
614,19.065,0.4
615,19.115,0.4
616,19.095,0.4
617,19.105,0.4
618,19.105,0.4
619,19.105,0.4
620,19.105,0.4
621,19.1,0.4
622,19.03,0.4
623,19.04,0.4
624,19.045,0.4
625,19.05,0.4
626,19.055,0.4
627,19.05,0.4
628,19.05,0.4
629,19.05,0.4
630,19.05,0.4
631,19.04,0.4
632,19.045,0.4
633,19.045,0.4
634,19.05,0.4
635,19.04,0.4
636,19.04,0.4
637,18.98,0.4
638,19.05,0.4
639,18.99,0.4
640,18.985,0.4
641,18.99,0.4
642,18.99,0.4
643,18.975,0.4
644,18.98,0.4
645,18.975,0.4
646,19.025,0.4
647,19.16,0.4
648,19.355,0.4
649,19.37,0.4
650,19.38,0.4
651,19.375,0.4
652,19.37,0.4
653,19.25,0.4
654,19.25,0.4
655,19.245,0.4
656,19.24,0.4
657,19.24,0.4
658,19.285,0.4
659,19.28,0.4
660,19.28,0.4
661,19.28,0.4
662,19.09,0.4
663,19.105,0.4
664,19.095,0.4
665,19.095,0.4
666,19.08,0.4
667,19.065,0.4
668,19.13,0.4
669,19.08,0.4
670,19.07,0.4
671,19.07,0.4
672,19.005,0.4
673,19.0,0.4
674,18.95,0.4
675,18.88,0.4
676,18.825,0.4
677,18.625,0.4
678,18.69,0.4
679,18.755,0.4
680,18.755,0.4
681,18.765,0.4
682,18.71,0.4
683,18.73,0.4
684,18.685,0.4
685,18.73,0.4
686,18.675,0.4
687,18.48,0.4
688,18.36,0.4
689,18.35,0.4
690,18.36,0.4
691,18.375,0.4
692,18.38,0.4
693,18.245,0.4
694,18.245,0.4
695,18.245,0.4
696,18.145,0.4
697,17.95,0.4
698,18.025,0.4
699,18.02,0.4
700,18.005,0.4
701,17.935,0.4
702,17.935,0.4
703,17.935,0.4
704,17.935,0.4
705,18.05,0.4
706,18.065,0.4
707,18.055,0.4
708,18.11,0.4
709,18.235,0.4
710,18.29,0.4
711,18.3,0.4
712,18.295,0.4
713,18.295,0.4
714,18.29,0.4
715,18.24,0.4
716,18.235,0.4
717,18.24,0.4
718,18.245,0.4
719,18.25,0.4
720,18.255,0.4
721,18.32,0.4
722,18.31,0.4
723,18.31,0.4
724,18.23,0.4
725,18.47,0.4
726,18.46,0.4
727,18.45,0.4
728,18.52,0.4
729,18.51,0.4
730,18.445,0.4
731,18.45,0.4
732,18.45,0.4
733,18.445,0.4
734,18.53,0.4
735,18.46,0.4
736,18.445,0.4
737,18.38,0.4
738,18.605,0.4
739,18.48,0.4
740,18.475,0.4
741,18.475,0.4
742,18.48,0.4
743,18.49,0.4
744,18.415,0.4
745,18.475,0.4
746,18.52,0.4
747,18.445,0.4
748,18.445,0.4
749,18.46,0.4
750,18.53,0.4
751,18.535,0.4
752,18.465,0.4
753,18.41,0.4
754,18.27,0.4
755,18.275,0.4
756,18.39,0.4
757,18.45,0.4
758,18.66,0.4
759,18.715,0.4
760,18.71,0.4
761,18.71,0.4
762,18.725,0.4
763,18.78,0.4
764,18.85,0.4
765,18.9,0.4
766,18.91,0.4
767,18.9,0.4
768,18.9,0.4
769,18.89,0.4
770,18.83,0.4
771,18.835,0.4
772,18.84,0.4
773,18.84,0.4
774,18.845,0.4
775,18.845,0.4
776,18.84,0.4
777,18.835,0.4
778,18.765,0.4
779,18.89,0.4
780,18.895,0.4
781,18.895,0.4
782,18.9,0.4
783,18.95,0.4
784,18.945,0.4
785,19.025,0.4
786,19.025,0.4
787,19.01,0.4
788,19.005,0.4
789,19.01,0.4
790,19.05,0.4
791,19.06,0.4
792,18.995,0.4
793,18.935,0.4
794,18.93,0.4
795,18.985,0.4
796,18.745,0.4
797,18.745,0.4
798,18.8,0.4
799,18.92,0.4
800,18.93,0.4
801,18.94,0.4
802,19.0,0.4
803,19.005,0.4
804,19.01,0.4
805,19.01,0.4
806,18.93,0.4
807,18.87,0.4
808,18.86,0.4
809,18.735,0.4
810,18.735,0.4
811,18.665,0.4
812,18.535,0.4
813,18.24,0.4
814,18.245,0.4
815,18.185,0.4
816,18.14,0.4
817,18.06,0.4
818,18.19,0.4
819,18.19,0.4
820,18.315,0.4
821,18.39,0.4
822,18.385,0.4
823,18.375,0.4
824,18.37,0.4
825,18.38,0.4
826,18.375,0.4
827,18.38,0.4
828,18.395,0.4
829,18.39,0.4
830,18.455,0.4
831,18.395,0.4
832,18.395,0.4
833,18.395,0.4
834,18.405,0.4
835,18.415,0.4
836,18.43,0.4
837,18.43,0.4
838,18.42,0.4
839,18.41,0.4
840,18.4,0.4
841,18.4,0.4
842,18.395,0.4
843,18.47,0.4
844,18.465,0.4
845,18.6,0.4
846,18.535,0.4
847,18.395,0.4
848,18.14,0.4
849,18.125,0.4
850,18.105,0.4
851,18.105,0.4
852,18.23,0.4
853,18.22,0.4
854,18.22,0.4
855,18.23,0.4
856,18.235,0.4
857,18.235,0.4
858,18.175,0.4
859,18.22,0.4
860,18.21,0.4
861,18.205,0.4
862,18.325,0.4
863,18.325,0.4
864,18.34,0.4
865,18.335,0.4
866,18.335,0.4
867,18.35,0.4
868,18.345,0.4
869,18.33,0.4
870,18.33,0.4
871,18.4,0.4
872,18.445,0.4
873,18.44,0.4
874,18.445,0.4
875,18.455,0.4
876,18.44,0.4
877,18.445,0.4
878,18.45,0.4
879,18.47,0.4
880,18.48,0.4
881,18.59,0.4
882,18.655,0.4
883,18.64,0.4
884,18.645,0.4
885,18.6,0.4
886,18.6,0.4
887,18.605,0.4
888,18.615,0.4
889,18.675,0.4
890,18.68,0.4
891,18.735,0.4
892,18.745,0.4
893,18.75,0.4
894,18.75,0.4
895,18.76,0.4
896,18.755,0.4
897,18.765,0.4
898,18.7,0.4
899,18.71,0.4
900,18.715,0.4
901,18.79,0.4
902,18.92,0.4
903,18.915,0.4
904,18.97,0.4
905,18.855,0.4
906,18.99,0.4
907,18.985,0.4
908,18.93,0.4
909,18.805,0.4
910,18.73,0.4
911,18.71,0.4
912,18.7,0.4
913,18.685,0.4
914,18.69,0.4
915,18.685,0.4
916,18.76,0.4
917,18.76,0.4
918,18.75,0.4
919,18.75,0.4
920,18.745,0.4
921,18.79,0.4
922,18.8,0.4
923,18.92,0.4
924,18.92,0.4
925,18.745,0.4
926,18.745,0.4
927,18.755,0.4
928,18.68,0.4
929,18.68,0.4
930,18.68,0.4
931,18.68,0.4
932,18.685,0.4
933,18.675,0.4
934,18.535,0.4
935,18.58,0.4
936,18.655,0.4
937,18.65,0.4
938,18.48,0.4
939,18.47,0.4
940,18.475,0.4
941,18.48,0.4
942,18.475,0.4
943,18.52,0.4
944,18.52,0.4
945,18.405,0.4
946,18.3,0.4
947,18.315,0.4
948,18.32,0.4
949,18.305,0.4
950,18.225,0.4
951,18.165,0.4
952,18.165,0.4
953,18.165,0.4
954,18.24,0.4
955,18.24,0.4
956,18.245,0.4
957,18.19,0.4
958,17.99,0.4
959,17.98,0.4
960,17.97,0.4
961,18.035,0.4
962,18.03,0.4
963,17.985,0.4
964,17.92,0.4
965,17.8,0.4
966,17.915,0.4
967,17.925,0.4
968,17.93,0.4
969,17.94,0.4
970,17.95,0.4
971,17.94,0.4
972,18.005,0.4
973,17.995,0.4
974,17.985,0.4
975,17.97,0.4
976,17.985,0.4
977,17.995,0.4
978,17.995,0.4
979,17.88,0.4
980,17.86,0.4
981,17.87,0.4
982,17.875,0.4
983,17.815,0.4
984,17.875,0.4
985,17.735,0.4
986,17.845,0.4
987,17.915,0.4
988,18.035,0.4
989,18.04,0.4
990,18.06,0.4
991,18.05,0.4
992,18.05,0.4
993,18.05,0.4
994,18.055,0.4
995,17.99,0.4
996,18.05,0.4
997,18.045,0.4
998,18.0,0.4
999,17.88,0.4
1000,17.875,0.32000000000000006
1001,17.865,0.32000000000000006
1002,17.805,0.32000000000000006
1003,17.815,0.32000000000000006
1004,17.86,0.32000000000000006
1005,17.88,0.32000000000000006
1006,17.955,0.32000000000000006
1007,17.96,0.32000000000000006
1008,17.965,0.32000000000000006
1009,17.96,0.32000000000000006
1010,17.95,0.32000000000000006
1011,17.955,0.32000000000000006
1012,17.95,0.32000000000000006
1013,17.945,0.32000000000000006
1014,18.005,0.32000000000000006
1015,18.02,0.32000000000000006
1016,18.01,0.32000000000000006
1017,18.005,0.32000000000000006
1018,17.87,0.32000000000000006
1019,17.945,0.32000000000000006
1020,17.825,0.32000000000000006
1021,17.885,0.32000000000000006
1022,17.895,0.32000000000000006
1023,17.89,0.32000000000000006
1024,17.875,0.32000000000000006
1025,17.86,0.32000000000000006
1026,17.855,0.32000000000000006
1027,17.85,0.32000000000000006
1028,17.84,0.32000000000000006
1029,17.77,0.32000000000000006
1030,17.7,0.32000000000000006
1031,17.71,0.32000000000000006
1032,17.78,0.32000000000000006
1033,17.785,0.32000000000000006
1034,17.775,0.32000000000000006
1035,17.845,0.32000000000000006
1036,17.835,0.32000000000000006
1037,17.96,0.32000000000000006
1038,17.97,0.32000000000000006
1039,17.975,0.32000000000000006
1040,17.99,0.32000000000000006
1041,17.99,0.32000000000000006
1042,17.995,0.32000000000000006
1043,17.925,0.32000000000000006
1044,17.93,0.32000000000000006
1045,17.785,0.32000000000000006
1046,17.8,0.32000000000000006
1047,17.79,0.32000000000000006
1048,17.79,0.32000000000000006
1049,17.845,0.32000000000000006
1050,17.865,0.32000000000000006
1051,17.905,0.32000000000000006
1052,17.845,0.32000000000000006
1053,17.86,0.32000000000000006
1054,17.86,0.32000000000000006
1055,17.86,0.32000000000000006
1056,17.855,0.32000000000000006
1057,17.865,0.32000000000000006
1058,17.87,0.32000000000000006
1059,17.82,0.32000000000000006
1060,17.83,0.32000000000000006
1061,17.83,0.32000000000000006
1062,17.7,0.32000000000000006
1063,17.95,0.32000000000000006
1064,18.025,0.32000000000000006
1065,18.025,0.32000000000000006
1066,18.03,0.32000000000000006
1067,18.035,0.32000000000000006
1068,17.975,0.32000000000000006
1069,18.11,0.32000000000000006
1070,18.18,0.32000000000000006
1071,18.11,0.32000000000000006
1072,18.125,0.32000000000000006
1073,18.3,0.32000000000000006
1074,18.285,0.32000000000000006
1075,18.285,0.32000000000000006
1076,18.3,0.32000000000000006
1077,18.3,0.32000000000000006
1078,18.3,0.32000000000000006
1079,18.28,0.32000000000000006
1080,18.28,0.32000000000000006
1081,18.17,0.32000000000000006
1082,18.095,0.32000000000000006
1083,18.1,0.32000000000000006
1084,18.095,0.32000000000000006
1085,18.09,0.32000000000000006
1086,18.085,0.32000000000000006
1087,18.085,0.32000000000000006
1088,18.075,0.32000000000000006
1089,18.01,0.32000000000000006
1090,18.06,0.32000000000000006
1091,17.985,0.32000000000000006
1092,17.985,0.32000000000000006
1093,18.0,0.32000000000000006
1094,18.015,0.32000000000000006
1095,18.005,0.32000000000000006
1096,17.94,0.32000000000000006
1097,17.93,0.32000000000000006
1098,18.01,0.32000000000000006
1099,18.145,0.32000000000000006
1100,18.15,0.32000000000000006
1101,18.14,0.32000000000000006
1102,18.005,0.32000000000000006
1103,18.065,0.32000000000000006
1104,18.085,0.32000000000000006
1105,18.09,0.32000000000000006
1106,18.005,0.32000000000000006
1107,18.01,0.32000000000000006
1108,18.015,0.32000000000000006
1109,18.015,0.32000000000000006
1110,18.03,0.32000000000000006
1111,18.035,0.32000000000000006
1112,18.105,0.32000000000000006
1113,18.12,0.32000000000000006
1114,18.18,0.32000000000000006
1115,18.19,0.32000000000000006
1116,18.18,0.32000000000000006
1117,18.175,0.32000000000000006
1118,18.25,0.32000000000000006
1119,18.24,0.32000000000000006
1120,18.255,0.32000000000000006
1121,18.14,0.32000000000000006
1122,18.21,0.32000000000000006
1123,18.095,0.32000000000000006
1124,18.11,0.32000000000000006
1125,18.03,0.32000000000000006
1126,18.09,0.32000000000000006
1127,18.08,0.32000000000000006
1128,18.095,0.32000000000000006
1129,18.305,0.32000000000000006
1130,18.37,0.32000000000000006
1131,18.5,0.32000000000000006
1132,18.495,0.32000000000000006
1133,18.565,0.32000000000000006
1134,18.565,0.32000000000000006
1135,18.505,0.32000000000000006
1136,18.44,0.32000000000000006
1137,18.455,0.32000000000000006
1138,18.535,0.32000000000000006
1139,18.49,0.32000000000000006
1140,18.53,0.32000000000000006
1141,18.585,0.32000000000000006
1142,18.575,0.32000000000000006
1143,18.515,0.32000000000000006
1144,18.59,0.32000000000000006
1145,18.595,0.32000000000000006
1146,18.715,0.32000000000000006
1147,18.705,0.32000000000000006
1148,18.78,0.32000000000000006
1149,18.775,0.32000000000000006
1150,18.85,0.32000000000000006
1151,18.84,0.32000000000000006
1152,18.85,0.32000000000000006
1153,18.84,0.32000000000000006
1154,18.85,0.32000000000000006
1155,18.85,0.32000000000000006
1156,18.715,0.32000000000000006
1157,18.705,0.32000000000000006
1158,18.815,0.32000000000000006
1159,18.825,0.32000000000000006
1160,18.825,0.32000000000000006
1161,18.765,0.32000000000000006
1162,18.765,0.32000000000000006
1163,18.755,0.32000000000000006
1164,18.765,0.32000000000000006
1165,18.77,0.32000000000000006
1166,18.645,0.32000000000000006
1167,18.7,0.32000000000000006
1168,18.685,0.32000000000000006
1169,18.74,0.32000000000000006
1170,18.735,0.32000000000000006
1171,18.735,0.32000000000000006
1172,18.725,0.32000000000000006
1173,18.8,0.32000000000000006
1174,18.86,0.32000000000000006
1175,18.865,0.32000000000000006
1176,19.06,0.32000000000000006
1177,19.255,0.32000000000000006
1178,19.26,0.32000000000000006
1179,19.37,0.32000000000000006
1180,19.385,0.32000000000000006
1181,19.435,0.32000000000000006
1182,19.425,0.32000000000000006
1183,19.495,0.32000000000000006
1184,19.45,0.32000000000000006
1185,19.45,0.32000000000000006
1186,19.395,0.32000000000000006
1187,19.59,0.32000000000000006
1188,19.54,0.32000000000000006
1189,19.535,0.32000000000000006
1190,19.465,0.32000000000000006
1191,19.47,0.32000000000000006
1192,19.47,0.32000000000000006
1193,19.515,0.32000000000000006
1194,19.625,0.32000000000000006
1195,19.635,0.32000000000000006
1196,19.57,0.32000000000000006
1197,19.58,0.32000000000000006
1198,19.565,0.32000000000000006
1199,19.56,0.32000000000000006
1200,19.565,0.32000000000000006
1201,19.575,0.32000000000000006
1202,19.575,0.32000000000000006
1203,19.57,0.32000000000000006
1204,19.59,0.32000000000000006
1205,19.7,0.32000000000000006
1206,19.625,0.32000000000000006
1207,19.635,0.32000000000000006
